Building Name,Building Code,Name,Old Unit No,Unit Type,PREMISES NO,Rental Status,Property Service Type,Price,Building Segment,Unit Segment,
ALQOUZ LAB CAMP,Q,Q-B1099,B1099,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1100,B1100,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1101,B1101,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1102,B1102,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1103,B1103,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1104,B1104,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1105,B1105,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1106,B1106,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1107,B1107,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1108,B1108,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1109,B1109,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1110,B1110,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1111,B1111,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1112,B1112,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1113,B1113,Ordinary room,365994421,BOOKED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1114,B1114,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1115,B1115,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1116,B1116,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1117,B1117,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1118,B1118,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1119,B1119,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1120,B1120,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1121,B1121,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1122,B1122,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1123,B1123,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1124,B1124,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1125,B1125,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1126,B1126,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1127,B1127,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1128,B1128,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1129,B1129,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1130,B1130,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1131,B1131,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1132,B1132,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1133,B1133,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1134,B1134,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1135,B1135,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1136,B1136,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1137,B1137,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1138,B1138,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1139,B1139,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1140,B1140,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1141,B1141,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B1142,B1142,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2072,B2072,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2073,B2073,Ordinary room,365994421,BOOKED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2074,B2074,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2075,B2075,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2076,B2076,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2077,B2077,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2078,B2078,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2079,B2079,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2080,B2080,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2081,B2081,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2082,B2082,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2083,B2083,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2084,B2084,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2085,B2085,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2086,B2086,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2087,B2087,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2088,B2088,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2089,B2089,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2090,B2090,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2091,B2091,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2092,B2092,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2093,B2093,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2094,B2094,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2095,B2095,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2096,B2096,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2097,B2097,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2098,B2098,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2099,B2099,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2100,B2100,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2101,B2101,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2102,B2102,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2103,B2103,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2104,B2104,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2105,B2105,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2106,B2106,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2107,B2107,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2108,B2108,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2109,B2109,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2110,B2110,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2111,B2111,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2112,B2112,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2113,B2113,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2114,B2114,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2115,B2115,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2116,B2116,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2117,B2117,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2118,B2118,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2119,B2119,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2120,B2120,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2121,B2121,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2122,B2122,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2123,B2123,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2124,B2124,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2125,B2125,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2126,B2126,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2127,B2127,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2128,B2128,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2129,B2129,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2130,B2130,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2131,B2131,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2132,B2132,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2133,B2133,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2134,B2134,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2135,B2135,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2136,B2136,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2137,B2137,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2138,B2138,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2139,B2139,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2140,B2140,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2141,B2141,Ordinary room,365994421,VACANT,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-B2142,B2142,Ordinary room,365994421,LEASED,Property Rental," 	21,600.00 ",,,
ALQOUZ LAB CAMP,Q,Q-Common Area,,Others,,VACANT,Property Rental," 	21,600.00 ",ALQOUZ LAB CAMP,Q-Common Area,
ALQOUZ LAB CAMP,Q,Q-SH01,,SHOP,,LEASED,Property Rental," 	90,000.00 ",,,
ALQOUZ LAB CAMP,Q,Q-SH02,,SHOP,,LEASED,Property Rental," 	160,000.00 ",,,
ALQOUZ LAB CAMP,Q,Q-SH03,SH03,SHOP,365994421,LEASED,Property Rental," 	55,000.00 ",,,
ALQOUZ LAB CAMP,Q,Q-SH04,Shop4,SHOP,,LEASED,Property Rental," 	48,000.00 ",,,
ALQOUZ LAB CAMP,Q,Q-SH05,,SHOP,,LEASED,Property Rental," 	93,000.00 ",,,
ALQOUZ LAB CAMP,Q,Q-SH06,SH06,SHOP,,LEASED,Property Rental," 	82,500.00 ",,,
ALQOUZ LAND,QL,QL -office 1,office,OFFICE,,VACANT,Property Rental," 	200,000.00 ",ALQOUZ LAND,QL -office 1,
ALQOUZ LAND,QL,QL -office 2,office,OFFICE,,LEASED,Property Rental," 	995,000.00 ",ALQOUZ LAND,QL -office 2,
ALQOUZ LAND,QL,QL -plant,plant,,,VACANT,Property Rental,,ALQOUZ LAND,QL -plant,
WARQA 1 BLDG,F26,ROOF TOP,ROOF TOP,OPEN SP IN ROOF,,LEASED,Property Rental," 	30,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F1,F1,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F10,F10,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F11,F11,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F12,F12,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F13,F13,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F14,F14,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F15,F15,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F16,F16,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F17,F17,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F18,F18,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F19,F19,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F2,F2,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F20,F20,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F21,F21,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F22,F22,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F23,F23,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F24,F24,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F25,F25,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F26,F26,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F27,F27,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F28,F28,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F29,F29,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F3,F3,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F30,F30,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F31,F31,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",SONAPUR LABOR CAMP 1,S1-F31,
SONAPUR LABOR CAMP 1,S1,S1-F32,F32,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F33,F33,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F34,F34,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F35,F35,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F36,F36,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F37,F37,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F4,F4,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F5,F5,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F6,F6,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F7,F7,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F8,F8,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-F9,F9,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G1,G1,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G10,G10,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G11,G11,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G12,G12,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G13,G13,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G14,G14,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G15,G15,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G16,G16,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G17,G17,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G18,G18,Ordinary room,264995902,BOOKED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G19,G19,Ordinary room,264995902,BOOKED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G2,G2,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G20,G20,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G21,G21,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G22,G22,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G23,G23,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G24,G24,Ordinary room,264995902,BOOKED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G25,G25,Ordinary room,264995902,BOOKED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G26,G26,Ordinary room,264995902,BOOKED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G27,G27,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G28,G28,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G29,G29,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G3,G3,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G30,G30,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G31,G31,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G32,G32,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G33,G33,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G34,G34,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G35,G35,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G36,G36,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G37,G37,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G38,G38,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G39,G39,Ordinary room,264995902,BOOKED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G4,G4,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G40,G40,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G41,G41,Ordinary room,264995902,BOOKED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G42,G42,Ordinary room,264995902,BOOKED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G43,G43,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G44,G44,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G45,G45,Ordinary room,264995902,BOOKED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G46,G46,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G47,G47,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G48,G48,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G49,G49,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G5,G5,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G50,G50,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G51,G51,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G52,G52,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G53,G53,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G54,G54,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G6,G6,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G7,G7,Ordinary room,264995902,LEASED,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G8,G8,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
SONAPUR LABOR CAMP 1,S1,S1-G9,G9,Ordinary room,264995902,VACANT,Property Rental," 	22,000.00 ",,,
